"last_updated","date","change_cases","change_fatalities","change_tests","change_hospitalizations","change_criticals","change_recoveries","change_vaccinations","change_vaccinated","change_boosters_1","change_boosters_2","change_vaccines_distributed","total_cases","total_fatalities","total_tests","total_hospitalizations","total_criticals","total_recoveries","total_vaccinations","total_vaccinated","total_boosters_1","total_boosters_2","total_vaccines_distributed","change_active","total_active","positivity_rate"
"2022-08-26 21:15:06",2021-07-02,603,24,66213,-119,-31,1443,567772,511320,74,1,2954588,1416304,26338,37321033,754,404,1383633,38685867,12722724,1468,37,48789238,-864,6333,0.00910697295093109
"2022-08-26 21:15:06",2021-07-03,455,10,41235,19,-17,392,361804,331035,62,0,0,1416759,26348,37362268,773,387,1384025,39047671,13053759,1530,37,48789238,53,6386,0.0110343155086698
"2022-08-26 21:15:06",2021-07-04,453,12,41988,-59,-7,393,321403,291004,44,1,0,1417212,26360,37404256,714,380,1384418,39369074,13344763,1574,38,48789238,48,6434,0.0107887967990855
"2022-08-26 21:15:06",2021-07-05,383,8,49259,-15,-20,1009,601825,545097,552,4,45510,1417595,26368,37453515,699,360,1385427,39970899,13889860,2126,42,48834748,-634,5800,0.00777522889218214
"2022-08-26 21:15:06",2021-07-06,482,13,64111,47,-7,781,482940,440167,534,0,555492,1418077,26381,37517626,746,353,1386208,40453839,14330027,2660,42,49390240,-312,5488,0.00751821060348458
"2022-08-26 21:15:06",2021-07-07,553,6,54480,-2,-14,565,503882,460575,103,1,277720,1418630,26387,37572106,744,339,1386773,40957721,14790602,2763,43,49667960,-18,5470,0.0101505139500734
"2022-08-26 21:15:06",2021-07-08,561,18,64948,-39,-4,505,622237,562071,96,1,864058,1419191,26405,37637054,705,335,1387278,41579958,15352673,2859,44,50532018,38,5508,0.00863767937426865
"2022-08-26 21:15:06",2021-07-09,764,14,65004,-19,-13,829,546693,495615,80,1,-40968,1419955,26419,37702058,686,322,1388107,42126651,15848288,2939,45,50491050,-79,5429,0.0117531228847456
"2022-08-26 21:15:06",2021-07-10,460,9,39983,-22,-5,97,366306,332059,78,3,0,1420415,26428,37742041,664,317,1388204,42492957,16180347,3017,48,50491050,354,5783,0.0115048895780707
"2022-08-26 21:15:06",2021-07-11,397,8,35229,-47,2,570,286114,258535,49,3,0,1420812,26436,37777270,617,319,1388774,42779071,16438882,3066,51,50491050,-181,5602,0.0112691248687161
"2022-08-26 21:15:06",2021-07-12,301,3,75797,-13,-1,759,504988,451168,35,0,0,1421113,26439,37853067,604,318,1389533,43284059,16890050,3101,51,50491050,-461,5141,0.0039711334221671
"2022-08-26 21:15:06",2021-07-13,321,11,51269,23,-11,502,415941,377361,56,1,1240392,1421434,26450,37904336,627,307,1390035,43700000,17267411,3157,52,51731442,-192,4949,0.00626109344828259
"2022-08-26 21:15:06",2021-07-14,390,8,73969,-10,-17,494,426923,382860,71,1,232488,1421824,26458,37978305,617,290,1390529,44126923,17650271,3228,53,51963930,-112,4837,0.00527247901147778
"2022-08-26 21:15:06",2021-07-15,412,14,57196,-20,-17,393,438975,393267,70,3,1008788,1422236,26472,38035501,597,273,1390922,44565898,18043538,3298,56,52972718,5,4842,0.00720330093013497
"2022-08-26 21:15:06",2021-07-16,392,17,73771,-9,-14,462,432535,386372,62,3,-38498,1422628,26489,38109272,588,259,1391384,44998433,18429910,3360,59,52934220,-87,4755,0.00531374117200526
"2022-08-26 21:15:06",2021-07-17,472,3,39275,-17,-7,316,302330,269358,60,2,0,1423100,26492,38148547,571,252,1391700,45300763,18699268,3420,61,52934220,153,4908,0.012017823042648
"2022-08-26 21:15:06",2021-07-18,442,7,29606,-37,0,340,225711,201698,62,1,0,1423542,26499,38178153,534,252,1392040,45526474,18900966,3482,62,52934220,95,5003,0.0149294062014457
"2022-08-26 21:15:06",2021-07-19,334,5,69052,-15,-2,724,426444,383372,18,1,0,1423876,26504,38247205,519,250,1392764,45952918,19284338,3500,63,52934220,-395,4608,0.00483693448415687
"2022-08-26 21:15:06",2021-07-20,336,4,44139,18,-1,356,335562,299108,59,3,2243548,1424212,26508,38291344,537,249,1393120,46288480,19583446,3559,66,55177768,-24,4584,0.00761231563923061
"2022-08-26 21:15:06",2021-07-21,490,4,63935,-17,-1,333,385873,345909,64,0,45460,1424702,26512,38355279,520,248,1393453,46674353,19929355,3623,66,55223228,153,4737,0.00766403378431219
"2022-08-26 21:15:06",2021-07-22,390,14,151377,3,-6,712,381864,339401,96,2,3510,1425092,26526,38506656,523,242,1394165,47056217,20268756,3719,68,55226738,-336,4401,0.00257634911512317
"2022-08-26 21:15:06",2021-07-23,597,13,59374,-17,-8,425,355558,314447,81,12,0,1425689,26539,38566030,506,234,1394590,47411775,20583203,3800,80,55226738,159,4560,0.0100549061878937
"2022-08-26 21:15:06",2021-07-24,806,5,37198,-15,-3,225,249486,218541,93,1,0,1426495,26544,38603228,491,231,1394815,47661261,20801744,3893,81,55226738,576,5136,0.0216678316038497
"2022-08-26 21:15:06",2021-07-25,396,3,29040,-39,-3,203,197226,173767,138,0,0,1426891,26547,38632268,452,228,1395018,47858487,20975511,4031,81,55226738,190,5326,0.0136363636363636
"2022-08-26 21:15:06",2021-07-26,466,6,71994,4,-3,725,391349,349331,300,2,903842,1427357,26553,38704262,456,225,1395743,48249836,21324842,4331,83,56130580,-265,5061,0.00647276161902381
"2022-08-26 21:15:06",2021-07-27,550,7,48251,20,3,442,279497,242368,429,3,2183008,1427907,26560,38752513,476,228,1396185,48529333,21567210,4760,86,58313588,101,5162,0.0113987274875132
"2022-08-26 21:15:06",2021-07-28,763,10,59758,-18,-10,450,275805,236142,405,3,193830,1428670,26570,38812271,458,218,1396635,48805138,21803352,5165,89,58507418,303,5465,0.012768164931892
"2022-08-26 21:15:06",2021-07-29,903,6,58178,-4,1,391,270603,230642,340,2,1219094,1429573,26576,38870449,454,219,1397026,49075741,22033994,5505,91,59726512,506,5971,0.0155213310873526
"2022-08-26 21:15:06",2021-07-30,897,16,61576,-7,-12,412,258046,218960,319,1,-19070,1430470,26592,38932025,447,207,1397438,49333787,22252954,5824,92,59707442,469,6440,0.0145673639080161
"2022-08-26 21:15:06",2021-07-31,987,7,42522,-3,-6,219,181902,155339,390,4,0,1431457,26599,38974547,444,201,1397657,49515689,22408293,6214,96,59707442,761,7201,0.0232115140397912
"2022-08-26 21:15:06",2021-08-01,852,2,33988,-25,-2,181,145468,124503,248,6,0,1432309,26601,39008535,419,199,1397838,49661157,22532796,6462,102,59707442,669,7870,0.0250676709426857
"2022-08-26 21:15:06",2021-08-02,690,1,28775,11,0,469,94240,81524,230,7,14082,1432999,26602,39037310,430,199,1398307,49755397,22614320,6692,109,59721524,220,8090,0.0239791485664639
"2022-08-26 21:15:06",2021-08-03,764,5,83207,-2,-3,1105,278886,239438,341,0,50356,1433763,26607,39120517,428,196,1399412,50034283,22853758,7033,109,59771880,-346,7744,0.00918191979040225
"2022-08-26 21:15:06",2021-08-04,952,11,52454,47,6,534,167411,138131,346,6,208210,1434715,26618,39172971,475,202,1399946,50201694,22991889,7379,115,59980090,407,8151,0.0181492355206467
"2022-08-26 21:15:06",2021-08-05,1385,19,47909,5,-2,629,189706,154848,385,4,71280,1436100,26637,39220880,480,200,1400575,50391400,23146737,7764,119,60051370,737,8888,0.0289089732618088
"2022-08-26 21:15:06",2021-08-06,1584,17,93123,8,2,643,175695,142847,471,17,9000,1437684,26654,39314003,488,202,1401218,50567095,23289584,8235,136,60060370,924,9812,0.0170097612834638
"2022-08-26 21:15:06",2021-08-07,1865,9,18968,27,1,367,127929,104208,578,14,0,1439549,26663,39332971,515,203,1401585,50695024,23393792,8813,150,60060370,1489,11301,0.0983234921973851
"2022-08-26 21:15:06",2021-08-08,1244,6,52798,-53,3,451,100303,83146,323,11,0,1440793,26669,39385769,462,206,1402036,50795327,23476938,9136,161,60060370,787,12088,0.0235614985416114
"2022-08-26 21:15:06",2021-08-09,1285,9,85207,31,-4,1319,185604,152410,235,10,0,1442078,26678,39470976,493,202,1403355,50980931,23629348,9371,171,60060370,-43,12045,0.0150809205816424
"2022-08-26 21:15:06",2021-08-10,1343,5,56492,19,5,838,136832,109869,466,4,2628138,1443421,26683,39527468,512,207,1404193,51117763,23739217,9837,175,62688508,500,12545,0.0237732776322311
"2022-08-26 21:15:06",2021-08-11,1868,5,83997,18,12,863,137293,109082,437,11,-2510,1445289,26688,39611465,530,219,1405056,51255056,23848299,10274,186,62685998,1000,13545,0.0222388894841482
"2022-08-26 21:15:06",2021-08-12,2139,4,77746,41,14,944,152666,119811,431,8,758160,1447428,26692,39689211,571,233,1406000,51407722,23968110,10705,194,63444158,1191,14736,0.0275126694620945
"2022-08-26 21:15:06",2021-08-13,2405,6,68949,12,2,1038,147540,113419,554,6,0,1449833,26698,39758160,583,235,1407038,51555262,24081529,11259,200,63444158,1361,16097,0.0348808539645245
"2022-08-26 21:15:06",2021-08-14,2235,3,43306,17,1,323,116454,92310,544,13,0,1452068,26701,39801466,600,236,1407361,51671716,24173839,11803,213,63444158,1909,18006,0.0516094767468711
"2022-08-26 21:15:06",2021-08-15,1867,-1,37420,-41,5,868,97988,78886,367,4,0,1453935,26700,39838886,559,241,1408229,51769704,24252725,12170,217,63444158,1000,19006,0.0498931052912881
"2022-08-26 21:15:06",2021-08-16,2001,4,110457,38,20,1851,164554,131320,236,4,0,1455936,26704,39949343,597,261,1410080,51934258,24384045,12406,221,63444158,146,19152,0.0181156468127869
"2022-08-26 21:15:06",2021-08-17,1816,15,58997,90,13,1194,137070,107815,408,12,0,1457752,26719,40008340,687,274,1411274,52071328,24491860,12814,233,63444158,607,19759,0.0307812261640422
"2022-08-26 21:15:06",2021-08-18,2351,42,76181,19,14,1348,124833,94201,476,4,34500,1460103,26761,40084521,706,288,1412622,52196161,24586061,13290,237,63478658,961,20720,0.0308607133012168
"2022-08-26 21:15:06",2021-08-19,2829,22,77942,37,-4,1630,137383,99705,539,14,600,1462932,26783,40162463,743,284,1414252,52333544,24685766,13829,251,63479258,1177,21897,0.0362962202663519
"2022-08-26 21:15:06",2021-08-20,2952,6,91116,39,19,1559,128140,90937,425,11,0,1465884,26789,40253579,782,303,1415811,52461684,24776703,14254,262,63479258,1387,23284,0.032398261556697
"2022-08-26 21:15:06",2021-08-21,2984,1,45630,20,-5,907,101354,75068,535,11,0,1468868,26790,40299209,802,298,1416718,52563038,24851771,14789,273,63479258,2076,25360,0.0653955730878808
"2022-08-26 21:15:06",2021-08-22,2628,2,40261,-29,8,938,77938,59135,294,9,7916,1471496,26792,40339470,773,306,1417656,52640976,24910906,15083,282,63487174,1688,27048,0.0652740865850327
"2022-08-26 21:15:06",2021-08-23,2309,24,98623,72,39,5054,121080,90851,242,9,-2510,1473805,26816,40438093,845,345,1422710,52762056,25001757,15325,291,63484664,-2769,24279,0.0234123885908966
"2022-08-26 21:15:06",2021-08-24,2332,32,70120,115,7,1912,116414,84314,421,23,0,1476137,26848,40508213,960,352,1424622,52878470,25086071,15746,314,63484664,388,24667,0.0332572732458642
"2022-08-26 21:15:06",2021-08-25,3151,7,105690,31,15,2372,105234,69671,435,20,4800,1479288,26855,40613903,991,367,1426994,52983704,25155742,16181,334,63489464,772,25439,0.029813605828366
"2022-08-26 21:15:06",2021-08-26,3339,9,74451,60,21,1906,122948,82167,491,25,0,1482627,26864,40688354,1051,388,1428900,53106652,25237909,16672,359,63489464,1424,26863,0.0448482894789862
"2022-08-26 21:15:06",2021-08-27,3746,26,88686,41,7,2665,115552,75269,504,19,0,1486373,26890,40777040,1092,395,1431565,53222204,25313178,17176,378,63489464,1055,27918,0.0422389103127889
"2022-08-26 21:15:06",2021-08-28,3794,8,62769,50,7,1136,80914,55155,588,16,0,1490167,26898,40839809,1142,402,1432701,53303118,25368333,17764,394,63489464,2650,30568,0.0604438496710159
"2022-08-26 21:15:06",2021-08-29,3118,3,50821,-131,-4,1261,67864,47839,482,22,0,1493285,26901,40890630,1011,398,1433962,53370982,25416172,18246,416,63489464,1854,32422,0.0613525904645717
"2022-08-26 21:15:06",2021-08-30,3004,17,100663,105,34,4377,123555,80069,308,14,0,1496289,26918,40991293,1116,432,1438339,53494537,25496241,18554,430,63489464,-1390,31032,0.0298421465682525
"2022-08-26 21:15:06",2021-08-31,2860,14,64549,174,20,2564,81985,52182,431,14,0,1499149,26932,41055842,1290,452,1440903,53576522,25548423,18985,444,63489464,282,31314,0.0443074253667756
"2022-08-26 21:15:06",2021-09-01,3842,30,87927,62,13,2865,98012,62496,751,20,14040,1502991,26962,41143769,1352,465,1443768,53674534,25610919,19736,464,63503504,947,32261,0.0436953381782615
"2022-08-26 21:15:06",2021-09-02,4022,29,86825,8,8,2757,94392,54804,1094,13,56160,1507013,26991,41230594,1360,473,1446525,53768926,25665723,20830,477,63559664,1236,33497,0.046323063633746
"2022-08-26 21:15:06",2021-09-03,4148,15,85663,56,16,2976,109438,61283,1662,20,43140,1511161,27006,41316257,1416,489,1449501,53878364,25727006,22492,497,63602804,1157,34654,0.0484223060130978
"2022-08-26 21:15:06",2021-09-04,3990,10,72158,-14,2,1526,82312,47079,1708,42,0,1515151,27016,41388415,1402,491,1451027,53960676,25774085,24200,539,63602804,2454,37108,0.0552953241497824
"2022-08-26 21:15:06",2021-09-05,4062,5,54971,-43,10,1333,62237,37490,1204,24,0,1519213,27021,41443386,1359,501,1452360,54022913,25811575,25404,563,63602804,2724,39832,0.0738935074857652
"2022-08-26 21:15:06",2021-09-06,2888,3,46314,42,25,976,36661,21234,782,16,0,1522101,27024,41489700,1401,526,1453336,54059574,25832809,26186,579,63602804,1909,41741,0.0623569547005225
"2022-08-26 21:15:06",2021-09-07,3483,43,125001,166,41,8130,102653,59995,622,19,-2510,1525584,27067,41614701,1567,567,1461466,54162227,25892804,26808,598,63600294,-4690,37051,0.0278637770897833
"2022-08-26 21:15:06",2021-09-08,3701,39,79960,172,31,3378,84753,47168,1600,30,0,1529285,27106,41694661,1739,598,1464844,54246980,25939972,28408,628,63600294,284,37335,0.0462856428214107
"2022-08-26 21:15:06",2021-09-09,4149,28,81163,50,-1,3317,97994,53976,1829,43,131210,1533434,27134,41775824,1789,597,1468161,54344974,25993948,30237,671,63731504,804,38139,0.0511193524142774
"2022-08-26 21:15:06",2021-09-10,4600,36,111177,35,19,3516,98436,54534,1905,20,-2510,1538034,27170,41887001,1824,616,1471677,54443410,26048482,32142,691,63728994,1048,39187,0.0413754643496407
"2022-08-26 21:15:06",2021-09-11,4675,19,70133,21,10,1738,73137,43375,1822,31,0,1542709,27189,41957134,1845,626,1473415,54516547,26091857,33964,722,63728994,2918,42105,0.0666590620677855
"2022-08-26 21:15:06",2021-09-12,4101,9,61394,-74,6,1739,57276,35590,1410,19,0,1546810,27198,42018528,1771,632,1475154,54573823,26127447,35374,741,63728994,2353,44458,0.0667980584421931
"2022-08-26 21:15:06",2021-09-13,4168,40,112991,136,39,6600,99551,55288,876,11,0,1550978,27238,42131519,1907,671,1481754,54673374,26182735,36250,752,63728994,-2472,41986,0.036887893726049
"2022-08-26 21:15:06",2021-09-14,3999,25,82367,105,16,3696,73340,39511,1199,20,0,1554977,27263,42213886,2012,687,1485450,54746714,26222246,37449,772,63728994,278,42264,0.0485509973654498
"2022-08-26 21:15:06",2021-09-15,4255,42,108466,59,3,4233,83644,45709,1275,24,112760,1559232,27305,42322352,2071,690,1489683,54830358,26267955,38724,796,63841754,-20,42244,0.0392288827835451
"2022-08-26 21:15:06",2021-09-16,4858,20,111654,20,13,3927,96297,53970,1899,40,18300,1564090,27325,42434006,2091,703,1493610,54926655,26321925,40623,836,63860054,911,43155,0.0435094130080427
"2022-08-26 21:15:06",2021-09-17,5061,45,113800,35,9,3809,159219,58867,44990,30,4300,1569151,27370,42547806,2126,712,1497419,55085874,26380792,85613,866,63864354,1207,44362,0.0444727592267135
"2022-08-26 21:15:06",2021-09-18,4391,14,80536,-7,-8,1813,68841,40995,1959,28,0,1573542,27384,42628342,2119,704,1499232,55154715,26421787,87572,894,63864354,2564,46926,0.0545222012516142
"2022-08-26 21:15:06",2021-09-19,4205,11,75346,-58,1,1810,55934,34557,1236,25,0,1577747,27395,42703688,2061,705,1501042,55210649,26456344,88808,919,63864354,2384,49310,0.0558092002229714
"2022-08-26 21:15:06",2021-09-20,4134,39,57181,64,20,7673,139792,66359,6281,11,36490,1581881,27434,42760869,2125,725,1508715,55350441,26522703,95089,930,63900844,-3578,45732,0.0722967419247652
"2022-08-26 21:15:06",2021-09-21,3775,53,89171,173,0,4061,99146,50966,4127,13,0,1585656,27487,42850040,2298,725,1512776,55449587,26573669,99216,943,63900844,-339,45393,0.042334391225847
"2022-08-26 21:15:06",2021-09-22,3957,50,115672,20,24,4504,100452,51353,3878,20,5600,1589613,27537,42965712,2318,749,1517280,55550039,26625022,103094,963,63906444,-597,44796,0.0342087972888858
"2022-08-26 21:15:06",2021-09-23,4570,44,106092,40,-7,4351,115727,60904,5481,29,0,1594183,27581,43071804,2358,742,1521631,55665766,26685926,108575,992,63906444,175,44971,0.0430758209855597
"2022-08-26 21:15:06",2021-09-24,4627,39,138829,17,26,4485,166172,65335,50257,37,0,1598810,27620,43210633,2375,768,1526116,55831938,26751261,158832,1029,63906444,103,45074,0.0333287713662131
"2022-08-26 21:15:06",2021-09-25,4740,14,68939,24,-14,1320,74736,46291,1938,36,0,1603550,27634,43279572,2399,754,1527436,55906674,26797552,160770,1065,63906444,3406,48480,0.0687564368499688
"2022-08-26 21:15:06",2021-09-26,4303,11,68243,-124,-1,1174,68705,42787,1182,18,0,1607853,27645,43347815,2275,753,1528610,55975379,26840339,161952,1083,63906444,3118,51598,0.0630540861333763
"2022-08-26 21:15:06",2021-09-27,4549,54,147451,-3,31,9543,121418,61254,9929,11,0,1612402,27699,43495266,2272,784,1538153,56096797,26901593,171881,1094,63906444,-5048,46550,0.030850926748547
"2022-08-26 21:15:06",2021-09-28,3493,52,101667,230,-5,5055,78350,41198,5122,20,0,1615895,27751,43596933,2502,779,1543208,56175147,26942791,177003,1114,63906444,-1614,44936,0.0343572644024118
"2022-08-26 21:15:06",2021-09-29,4228,64,117058,-40,-1,4600,98478,50832,5508,29,31480,1620123,27815,43713991,2462,778,1547808,56273625,26993623,182511,1143,63937924,-436,44500,0.0361188470672658
"2022-08-26 21:15:06",2021-09-30,4498,52,98631,39,2,3637,99671,56331,6039,24,403690,1624621,27867,43812622,2501,780,1551445,56373296,27049954,188550,1167,64341614,809,45309,0.0456043231843944
"2022-08-26 21:15:06",2021-10-01,4500,50,107727,-55,-26,4909,94559,53050,11215,34,0,1629121,27917,43920349,2446,754,1556354,56467855,27103004,199765,1201,64341614,-459,44850,0.0417722576512852
"2022-08-26 21:15:06",2021-10-02,4070,20,59887,-11,-2,1769,60628,38339,1957,30,0,1633191,27937,43980236,2435,752,1558123,56528483,27141343,201722,1231,64341614,2281,47131,0.0679613271661629
"2022-08-26 21:15:06",2021-10-03,3766,12,64313,-106,8,2014,49814,31306,1031,28,0,1636957,27949,44044549,2329,760,1560137,56578297,27172649,202753,1259,64341614,1740,48871,0.0585573678727473
"2022-08-26 21:15:06",2021-10-04,3741,49,184053,14,4,7944,104742,58821,7224,12,0,1640698,27998,44228602,2343,764,1568081,56683039,27231470,209977,1271,64341614,-4252,44619,0.0203256670632916
"2022-08-26 21:15:06",2021-10-05,2771,52,88262,179,-5,4938,78575,43184,4357,9,47740,1643469,28050,44316864,2522,759,1573019,56761614,27274654,214334,1280,64389354,-2219,42400,0.0313951643969092
"2022-08-26 21:15:06",2021-10-06,3729,62,102487,13,-7,4382,123430,46535,44461,23,19150,1647198,28112,44419351,2535,752,1577401,56885044,27321189,258795,1303,64408504,-715,41685,0.036385102500805
"2022-08-26 21:15:06",2021-10-07,4020,29,135600,28,-6,4124,86580,44948,10263,38,57280,1651218,28141,44554951,2563,746,1581525,56971624,27366137,269058,1341,64465784,-133,41552,0.029646017699115
"2022-08-26 21:15:06",2021-10-08,4142,45,116473,-9,0,4418,98643,49885,15143,16,7480,1655360,28186,44671424,2554,746,1585943,57070267,27416022,284201,1357,64473264,-321,41231,0.035561889880058
"2022-08-26 21:15:06",2021-10-09,3436,9,77715,-24,6,1582,64141,37862,3340,31,0,1658796,28195,44749139,2530,752,1587525,57134408,27453884,287541,1388,64473264,1845,43076,0.0442128289262047
"2022-08-26 21:15:06",2021-10-10,3327,6,67268,-101,1,1745,51927,31956,2220,21,0,1662123,28201,44816407,2429,753,1589270,57186335,27485840,289761,1409,64473264,1576,44652,0.0494588808943331
"2022-08-26 21:15:06",2021-10-11,2295,9,56620,21,-8,1129,26595,15425,600,7,0,1664418,28210,44873027,2450,745,1590399,57212930,27501265,290361,1416,64473264,1157,45809,0.0405333804309431
"2022-08-26 21:15:06",2021-10-12,3182,79,128012,-71,-4,11352,111828,49789,18597,10,0,1667600,28289,45001039,2379,741,1601751,57324758,27551054,308958,1426,64473264,-8249,37560,0.0248570446520639
"2022-08-26 21:15:06",2021-10-13,2616,80,82137,87,-4,3841,90645,47621,27639,24,0,1670216,28369,45083176,2466,737,1605592,57415403,27598675,336597,1450,64473264,-1305,36255,0.0318492275101355
"2022-08-26 21:15:06",2021-10-14,3208,52,114935,-6,-6,4060,100369,51106,17638,30,58570,1673424,28421,45198111,2460,731,1609652,57515772,27649781,354235,1480,64531834,-904,35351,0.027911428198547
"2022-08-26 21:15:06",2021-10-15,3398,47,95557,-13,5,3903,101508,50197,17747,30,0,1676822,28468,45293668,2447,736,1613555,57617280,27699978,371982,1510,64531834,-552,34799,0.03555992758249
"2022-08-26 21:15:06",2021-10-16,2360,11,74594,-35,4,1624,53937,32411,4385,36,0,1679182,28479,45368262,2412,740,1615179,57671217,27732389,376367,1546,64531834,725,35524,0.0316379333458455
"2022-08-26 21:15:06",2021-10-17,2210,14,68815,-84,3,1939,46352,28676,2202,20,0,1681392,28493,45437077,2328,743,1617118,57717569,27761065,378569,1566,64531834,257,35781,0.0321150911865146
"2022-08-26 21:15:06",2021-10-18,3890,71,120958,-32,2,6816,110229,58062,25760,5,89266,1685282,28564,45558035,2296,745,1623934,57827798,27819127,404329,1571,64621100,-2997,32784,0.0321599232791547
"2022-08-26 21:15:06",2021-10-19,2239,39,74584,111,-28,3878,75366,36463,19680,11,0,1687521,28603,45632619,2407,717,1627812,57903164,27855590,424009,1582,64621100,-1678,31106,0.0300198433980478
"2022-08-26 21:15:06",2021-10-20,2758,41,115896,-78,-22,4008,82455,44861,15048,16,0,1690279,28644,45748515,2329,695,1631820,57985619,27900451,439057,1598,64621100,-1291,29815,0.0237971974874025
"2022-08-26 21:15:06",2021-10-21,2877,23,83533,-8,-8,3447,87769,43342,17903,23,-80364,1693156,28667,45832048,2321,687,1635267,58073388,27943793,456960,1621,64540736,-593,29222,0.0344414782181892
"2022-08-26 21:15:06",2021-10-22,2771,62,-3021333,-82,-17,2976,93294,48607,19320,26,0,1695927,28729,42810715,2239,670,1638243,58166682,27992400,476280,1647,64540736,-267,28955,-0.00091714484964087
"2022-08-26 21:15:06",2021-10-23,1765,15,66015,-12,-16,1357,48468,28499,5282,18,0,1697692,28744,42876730,2227,654,1639600,58215150,28020899,481562,1665,64540736,393,29348,0.0267363477997425
"2022-08-26 21:15:06",2021-10-24,1642,5,-983394,-143,-6,1616,39238,24799,1852,14,0,1699334,28749,41893336,2084,648,1641216,58254388,28045698,483414,1679,64540736,21,29369,-0.00166972749477829
"2022-08-26 21:15:06",2021-10-25,3240,56,65521,-48,-3,4862,102344,59555,21923,10,0,1702574,28805,41958857,2036,645,1646078,58356732,28105253,505337,1689,64540736,-1678,27691,0.0494497947223028
"2022-08-26 21:15:06",2021-10-26,1804,36,64546,97,-2,2397,82901,40792,23150,13,0,1704378,28841,42023403,2133,643,1648475,58439633,28146045,528487,1702,64540736,-629,27062,0.027949059585412
"2022-08-26 21:15:06",2021-10-27,2501,40,4324455,-31,-7,2698,74846,40035,16813,23,269820,1706879,28881,46347858,2102,636,1651173,58514479,28186080,545300,1725,64810556,-237,26825,0.000578338773325194
"2022-08-26 21:15:06",2021-10-28,2615,47,95090,-54,2,2148,82425,40429,18933,24,5850,1709494,28928,46442948,2048,638,1653321,58596904,28226509,564233,1749,64816406,420,27245,0.0275002629088232
"2022-08-26 21:15:06",2021-10-29,2522,23,91190,-21,-8,4494,76704,39689,12166,16,23400,1712016,28951,46534138,2027,630,1657815,58673608,28266198,576399,1765,64839806,-1995,25250,0.0276565412874219
"2022-08-26 21:15:06",2021-10-30,1669,10,52862,-10,1,1035,43483,25146,6660,20,0,1713685,28961,46587000,2017,631,1658850,58717091,28291344,583059,1785,64839806,624,25874,0.0315727743937044
"2022-08-26 21:15:06",2021-10-31,1525,7,57188,-117,-1,1275,34809,22598,1994,26,0,1715210,28968,46644188,1900,630,1660125,58751900,28313942,585053,1811,64839806,243,26117,0.0266664335175212
"2022-08-26 21:15:06",2021-11-01,3247,54,79888,-42,-37,4484,86765,44680,29359,11,0,1718457,29022,46724076,1858,593,1664609,58838665,28358622,614412,1822,64839806,-1291,24826,0.0406444021630282
"2022-08-26 21:15:06",2021-11-02,1823,33,57569,117,-4,2138,55640,20638,27522,24,0,1720280,29055,46781645,1975,589,1666747,58894305,28379260,641934,1846,64839806,-348,24478,0.0316663482082371
"2022-08-26 21:15:06",2021-11-03,2287,34,86103,12,-3,2429,75759,34206,24412,18,300,1722567,29089,46867748,1987,586,1669176,58970064,28413466,666346,1864,64840106,-176,24302,0.0265612115721868
"2022-08-26 21:15:06",2021-11-04,2592,26,160374,-40,-31,2149,78404,35304,24183,23,49760,1725159,29115,47028122,1947,555,1671325,59048468,28448770,690529,1887,64889866,417,24719,0.0161622208088593
"2022-08-26 21:15:06",2021-11-05,2513,17,81519,-42,-16,1791,70806,32318,23004,20,0,1727672,29132,47109641,1905,539,1673116,59119274,28481088,713533,1907,64889866,705,25424,0.030827169126216
"2022-08-26 21:15:06",2021-11-06,1946,7,70332,-20,3,3071,31050,14172,9477,35,0,1729618,29139,47179973,1885,542,1676187,59150324,28495260,723010,1942,64889866,-1132,24292,0.0276687709719616
"2022-08-26 21:15:06",2021-11-07,1871,11,62230,-117,-8,1194,28358,17611,2285,27,0,1731489,29150,47242203,1768,534,1677381,59178682,28512871,725295,1969,64889866,666,24958,0.0300658846215652
"2022-08-26 21:15:06",2021-11-08,3603,43,122592,-64,-16,3832,92024,43906,29735,8,0,1735092,29193,47364795,1704,518,1681213,59270706,28556777,755030,1977,64889866,-272,24686,0.0293901722787784
"2022-08-26 21:15:06",2021-11-09,2345,24,66037,151,4,2009,71156,23460,38798,12,9340,1737437,29217,47430832,1855,522,1683222,59341862,28580237,793828,1989,64899206,312,24998,0.0355103956872662
"2022-08-26 21:15:06",2021-11-10,2576,33,112672,-72,-9,1916,87270,35034,28370,12,46590,1740013,29250,47543504,1783,513,1685138,59429132,28615271,822198,2001,64945796,627,25625,0.0228628230616302
"2022-08-26 21:15:06",2021-11-11,2707,16,74579,-5,-10,580,40826,19533,10824,32,0,1742720,29266,47618083,1778,503,1685718,59469958,28634804,833022,2033,64945796,2111,27736,0.0362970809477199
"2022-08-26 21:15:06",2021-11-12,2613,43,111084,-73,-10,3177,90179,37411,34815,23,72900,1745333,29309,47729167,1705,493,1688895,59560137,28672215,867837,2056,65018696,-607,27129,0.0235227395484498
"2022-08-26 21:15:06",2021-11-13,1858,14,63922,44,2,3869,35489,17661,8600,16,0,1747191,29323,47793089,1749,495,1692764,59595626,28689876,876437,2072,65018696,-2025,25104,0.0290666750101686
"2022-08-26 21:15:06",2021-11-14,1888,13,57179,-136,0,1360,27707,17282,2333,17,0,1749079,29336,47850268,1613,495,1694124,59623333,28707158,878770,2089,65018696,515,25619,0.0330191154095035
