"province","last_updated","date","change_cases","change_fatalities","change_tests","change_hospitalizations","change_criticals","change_recoveries","change_vaccinations","change_vaccinated","change_boosters_1","change_vaccines_distributed","total_cases","total_fatalities","total_tests","total_hospitalizations","total_criticals","total_recoveries","total_vaccinations","total_vaccinated","total_boosters_1","total_vaccines_distributed","change_boosters_2","change_active","total_active","positivity_rate"
"MB","2022-02-15 18:04:02",2021-11-06,0,0,0,0,0,0,3586,1061,1951,0,64209,1256,1104918,118,24,61806,2111624,1012637,46674,2435830,NA,0,1147,NA
"MB","2022-02-15 18:04:02",2021-11-07,0,0,0,0,0,0,2105,767,958,0,64209,1256,1104918,118,24,61806,2113729,1013404,47632,2435830,NA,0,1147,NA
"MB","2022-02-15 18:04:02",2021-11-08,492,6,8645,23,2,256,366,164,103,0,64701,1262,1113563,141,26,62062,2114095,1013568,47735,2435830,NA,230,1377,0.0569115095430885
"MB","2022-02-15 18:04:02",2021-11-09,177,4,2455,-3,2,112,2753,516,1843,0,64878,1266,1116018,138,28,62174,2116848,1014084,49578,2435830,NA,61,1438,0.0720977596741344
"MB","2022-02-15 18:04:02",2021-11-10,139,2,2977,5,0,118,3169,668,2028,0,65017,1268,1118995,143,28,62292,2120017,1014752,51606,2435830,NA,19,1457,0.0466912999664091
"MB","2022-02-15 18:04:02",2021-11-11,161,0,0,0,0,0,3800,1061,2122,0,65178,1268,1118995,143,28,62292,2123817,1015813,53728,2435830,NA,161,1618,Inf
"MB","2022-02-15 18:04:02",2021-11-12,193,1,7232,2,2,321,1014,262,569,0,65371,1269,1126227,145,30,62613,2124831,1016075,54297,2435830,NA,-129,1489,0.0266869469026549
"MB","2022-02-15 18:04:02",2021-11-13,0,0,0,0,0,0,2636,799,1346,0,65371,1269,1126227,145,30,62613,2127467,1016874,55643,2435830,NA,0,1489,NA
"MB","2022-02-15 18:04:02",2021-11-14,0,0,0,0,0,0,1538,574,670,0,65371,1269,1126227,145,30,62613,2129005,1017448,56313,2435830,NA,0,1489,NA
"MB","2022-02-15 18:04:02",2021-11-15,392,4,6681,1,1,378,457,194,178,3678,65763,1273,1132908,146,31,62991,2129462,1017642,56491,2439508,NA,10,1499,0.0586738512198773
"MB","2022-02-15 18:04:02",2021-11-16,93,1,2255,11,-2,146,2208,556,1284,0,65856,1274,1135163,157,29,63137,2131670,1018198,57775,2439508,NA,-54,1445,0.0412416851441242
"MB","2022-02-15 18:04:02",2021-11-17,153,2,2811,-5,1,144,2360,654,1327,0,66009,1276,1137974,152,30,63281,2134030,1018852,59102,2439508,NA,7,1452,0.0544290288153682
"MB","2022-02-15 18:04:02",2021-11-18,175,5,3779,5,0,218,2694,764,1472,0,66184,1281,1141753,157,30,63499,2136724,1019616,60574,2439508,NA,-48,1404,0.0463085472347182
"MB","2022-02-15 18:04:02",2021-11-19,194,4,3411,-3,-3,145,2901,738,1645,0,66378,1285,1145164,154,27,63644,2139625,1020354,62219,2439508,NA,45,1449,0.0568748167692759
"MB","2022-02-15 18:04:02",2021-11-20,0,0,0,0,0,0,3088,852,1697,0,66378,1285,1145164,154,27,63644,2142713,1021206,63916,2439508,NA,0,1449,NA
"MB","2022-02-15 18:04:02",2021-11-21,0,0,0,0,0,0,1649,584,752,0,66378,1285,1145164,154,27,63644,2144362,1021790,64668,2439508,NA,0,1449,NA
"MB","2022-02-15 18:04:02",2021-11-22,448,7,7856,-2,-3,362,454,191,167,0,66826,1292,1153020,152,24,64006,2144816,1021981,64835,2439508,NA,79,1528,0.0570264765784114
"MB","2022-02-15 18:04:02",2021-11-23,126,4,1737,2,1,127,2192,475,1363,0,66952,1296,1154757,154,25,64133,2147008,1022456,66198,2439508,NA,-5,1523,0.0725388601036269
"MB","2022-02-15 18:04:02",2021-11-24,140,3,2759,-1,-3,123,2900,578,1910,0,67092,1299,1157516,153,22,64256,2149908,1023034,68108,2439508,NA,14,1537,0.0507430228343603
"MB","2022-02-15 18:04:02",2021-11-25,183,5,4201,-17,2,222,3142,773,1767,0,67275,1304,1161717,136,24,64478,2153050,1023807,69875,2439508,NA,-44,1493,0.0435610568912164
"MB","2022-02-15 18:04:02",2021-11-26,145,1,2852,-2,0,121,4795,679,1698,0,67420,1305,1164569,134,24,64599,2157845,1024486,71573,2439508,NA,23,1516,0.0508415147265077
"MB","2022-02-15 18:04:02",2021-11-27,0,0,0,0,0,0,6837,746,1798,0,67420,1305,1164569,134,24,64599,2164682,1025232,73371,2439508,NA,0,1516,NA
"MB","2022-02-15 18:04:02",2021-11-28,0,0,0,0,0,0,6038,511,1361,0,67420,1305,1164569,134,24,64599,2170720,1025743,74732,2439508,NA,0,1516,NA
"MB","2022-02-15 18:04:02",2021-11-29,333,10,7391,8,1,346,2989,142,265,0,67753,1315,1171960,142,25,64945,2173709,1025885,74997,2439508,NA,-23,1493,0.0450547963739683
"MB","2022-02-15 18:04:02",2021-11-30,124,4,1972,0,0,195,5271,454,1895,0,67877,1319,1173932,142,25,65140,2178980,1026339,76892,2439508,NA,-75,1418,0.0628803245436105
"MB","2022-02-15 18:04:02",2021-12-01,122,2,3085,1,-1,155,6441,549,2547,0,67999,1321,1177017,143,24,65295,2185421,1026888,79439,2439508,NA,-35,1383,0.0395461912479741
"MB","2022-02-15 18:04:02",2021-12-02,167,3,3378,4,0,191,7261,549,3372,0,68166,1324,1180395,147,24,65486,2192682,1027437,82811,2439508,NA,-27,1356,0.0494375370041445
"MB","2022-02-15 18:04:02",2021-12-03,142,4,2930,-6,-1,91,7581,533,3323,335560,68308,1328,1183325,141,23,65577,2200263,1027970,86134,2775068,NA,47,1403,0.0484641638225256
"MB","2022-02-15 18:04:02",2021-12-04,0,0,0,0,0,0,6670,581,3182,0,68308,1328,1183325,141,23,65577,2206933,1028551,89316,2775068,NA,0,1403,NA
"MB","2022-02-15 18:04:02",2021-12-05,0,0,0,0,0,0,7063,452,2906,0,68308,1328,1183325,141,23,65577,2213996,1029003,92222,2775068,NA,0,1403,NA
"MB","2022-02-15 18:04:02",2021-12-06,537,6,7685,11,7,321,2728,185,947,0,68845,1334,1191010,152,30,65898,2216724,1029188,93169,2775068,NA,210,1613,0.0698763825634353
"MB","2022-02-15 18:04:02",2021-12-07,93,4,2562,0,2,137,6629,445,3321,0,68938,1338,1193572,152,32,66035,2223353,1029633,96490,2775068,NA,-48,1565,0.0362997658079625
"MB","2022-02-15 18:04:02",2021-12-08,175,3,2880,1,2,99,7028,489,3537,0,69113,1341,1196452,153,34,66134,2230381,1030122,100027,2775068,NA,73,1638,0.0607638888888889
"MB","2022-02-15 18:04:02",2021-12-09,201,3,3630,-8,1,213,7887,482,4787,0,69314,1344,1200082,145,35,66347,2238268,1030604,104814,2775068,NA,-15,1623,0.0553719008264463
"MB","2022-02-15 18:04:02",2021-12-10,193,1,3391,-3,0,124,7450,408,4328,0,69507,1345,1203473,142,35,66471,2245718,1031012,109142,2775068,NA,68,1691,0.0569153641993512
"MB","2022-02-15 18:04:02",2021-12-11,0,0,0,0,0,0,8672,479,5589,0,69507,1345,1203473,142,35,66471,2254390,1031491,114731,2775068,NA,0,1691,NA
"MB","2022-02-15 18:04:02",2021-12-12,0,0,0,0,0,0,8720,339,6103,0,69507,1345,1203473,142,35,66471,2263110,1031830,120834,2775068,NA,0,1691,NA
"MB","2022-02-15 18:04:02",2021-12-13,472,8,8141,0,-1,455,4202,75,3514,0,69979,1353,1211614,142,34,66926,2267312,1031905,124348,2775068,NA,9,1700,0.0579781353642059
"MB","2022-02-15 18:04:02",2021-12-14,161,2,2790,-7,0,135,8855,272,6882,0,70140,1355,1214404,135,34,67061,2276167,1032177,131230,2775068,NA,24,1724,0.0577060931899642
"MB","2022-02-15 18:04:02",2021-12-15,200,2,3180,4,0,143,7608,249,6469,0,70340,1357,1217584,139,34,67204,2283775,1032426,137699,2775068,NA,55,1779,0.0628930817610063
"MB","2022-02-15 18:04:02",2021-12-16,211,2,3563,0,-1,235,13443,536,10611,0,70551,1359,1221147,139,33,67439,2297218,1032962,148310,2775068,NA,-26,1753,0.0592197586303677
"MB","2022-02-15 18:04:02",2021-12-17,234,1,3592,0,0,187,28547,1189,23423,109980,70785,1360,1224739,139,33,67626,2325765,1034151,171733,2885048,NA,46,1799,0.0651447661469933
"MB","2022-02-15 18:04:02",2021-12-18,0,0,0,0,0,0,16164,406,14047,0,70785,1360,1224739,139,33,67626,2341929,1034557,185780,2885048,NA,0,1799,NA
"MB","2022-02-15 18:04:02",2021-12-19,0,0,0,0,0,0,12299,286,10701,0,70785,1360,1224739,139,33,67626,2354228,1034843,196481,2885048,NA,0,1799,NA
"MB","2022-02-15 18:04:02",2021-12-20,805,6,9022,-2,-6,415,5492,190,4864,0,71590,1366,1233761,137,27,68041,2359720,1035033,201345,2885048,NA,384,2183,0.0892263356240302
"MB","2022-02-15 18:04:02",2021-12-21,298,0,3508,-4,-1,165,288,-228,1584,0,71888,1366,1237269,133,26,68206,2360008,1034805,202929,2885048,NA,133,2316,0.0849486887115165
"MB","2022-02-15 18:04:02",2021-12-22,395,2,3533,4,-2,87,29758,907,26334,0,72283,1368,1240802,137,24,68293,2389766,1035712,229263,2885048,NA,306,2622,0.111803000283046
"MB","2022-02-15 18:04:02",2021-12-23,551,1,3890,7,4,239,11642,330,10660,0,72834,1369,1244692,144,28,68532,2401408,1036042,239923,2885048,NA,311,2933,0.141645244215938
"MB","2022-02-15 18:04:02",2021-12-24,739,1,4656,-9,-4,45,6302,255,5666,0,73573,1370,1249348,135,24,68577,2407710,1036297,245589,2885048,NA,693,3626,0.158719931271478
"MB","2022-02-15 18:04:02",2021-12-25,0,0,0,0,0,0,0,0,0,0,73573,1370,1249348,135,24,68577,2407710,1036297,245589,2885048,NA,0,3626,NA
"MB","2022-02-15 18:04:02",2021-12-26,0,0,0,0,0,0,0,0,0,0,73573,1370,1249348,135,24,68577,2407710,1036297,245589,2885048,NA,0,3626,NA
"MB","2022-02-15 18:04:02",2021-12-27,2141,0,10005,0,0,0,0,0,0,0,75714,1370,1259353,135,24,68577,2407710,1036297,245589,2885048,NA,2141,5767,0.213993003498251
"MB","2022-02-15 18:04:02",2021-12-28,825,13,3266,29,3,33,9571,411,8640,0,76539,1383,1262619,164,27,68610,2417281,1036708,254229,2885048,NA,779,6546,0.25260257195346
"MB","2022-02-15 18:04:02",2021-12-29,946,1,3855,19,2,3,24380,831,22410,0,77485,1384,1266474,183,29,68613,2441661,1037539,276639,2885048,NA,942,7488,0.245395590142672
"MB","2022-02-15 18:04:02",2021-12-30,1121,3,3409,7,0,188,0,0,0,102000,78606,1387,1269883,190,29,68801,2441661,1037539,276639,2987048,NA,930,8418,0.328835435611616
"MB","2022-02-15 18:04:02",2021-12-31,1490,5,4471,2,1,-21,0,0,0,0,80096,1392,1274354,192,30,68780,2441661,1037539,276639,2987048,NA,1506,9924,0.33325877879669
"MB","2022-02-15 18:04:02",2022-01-01,0,0,0,0,0,0,0,0,0,0,80096,1392,1274354,192,30,68780,2441661,1037539,276639,2987048,NA,0,9924,NA
"MB","2022-02-15 18:04:02",2022-01-02,0,0,0,0,0,0,0,0,0,0,80096,1392,1274354,192,30,68780,2441661,1037539,276639,2987048,NA,0,9924,NA
"MB","2022-02-15 18:04:02",2022-01-03,5411,6,13898,36,2,11,0,0,0,0,85507,1398,1288252,228,32,68791,2441661,1037539,276639,2987048,NA,5394,15318,0.389336595193553
"MB","2022-02-15 18:04:02",2022-01-04,1756,2,4745,23,0,-4,61710,1802,56609,0,87263,1400,1292997,251,32,68787,2503371,1039341,333248,2987048,NA,1758,17076,0.370073761854584
"MB","2022-02-15 18:04:02",2022-01-05,1787,2,6237,1,-2,17,12107,454,11013,0,89050,1402,1299234,252,30,68804,2515478,1039795,344261,2987048,NA,1768,18844,0.28651595318262
"MB","2022-02-15 18:04:02",2022-01-06,2537,6,6248,11,3,98,17825,657,16299,0,91587,1408,1305482,263,33,68902,2533303,1040452,360560,2987048,NA,2433,21277,0.406049935979513
"MB","2022-02-15 18:04:02",2022-01-07,3263,0,5630,34,1,-55,14920,592,13309,0,94850,1408,1311112,297,34,68847,2548223,1041044,373869,2987048,NA,3318,24595,0.579573712255773
"MB","2022-02-15 18:04:02",2022-01-08,0,0,0,0,0,0,0,0,0,0,94850,1408,1311112,297,34,68847,2548223,1041044,373869,2987048,NA,0,24595,NA
"MB","2022-02-15 18:04:02",2022-01-09,0,0,0,0,0,0,0,0,0,0,94850,1408,1311112,297,34,68847,2548223,1041044,373869,2987048,NA,0,24595,NA
"MB","2022-02-15 18:04:02",2022-01-10,7083,19,14037,81,5,41,29395,988,26417,0,101933,1427,1325149,378,39,68888,2577618,1042032,400286,2987048,NA,7023,31618,0.504594998931396
"MB","2022-02-15 18:04:02",2022-01-11,2002,-1,5104,40,3,4,10723,598,9406,0,103935,1426,1330253,418,42,68892,2588341,1042630,409692,2987048,NA,1999,33617,0.392241379310345
"MB","2022-02-15 18:04:02",2022-01-12,1471,3,3578,36,4,37,12803,701,11030,0,105406,1429,1333831,454,46,68929,2601144,1043331,420722,2987048,NA,1431,35048,0.411123532699832
"MB","2022-02-15 18:04:02",2022-01-13,1221,9,3266,45,1,173,11977,683,10279,0,106627,1438,1337097,499,47,69102,2613121,1044014,431001,2987048,NA,1039,36087,0.373851806491121
"MB","2022-02-15 18:04:02",2022-01-14,1211,5,3263,18,-2,-27,11448,729,9804,0,107838,1443,1340360,517,45,69075,2624569,1044743,440805,2987048,NA,1233,37320,0.371130861170702
"MB","2022-02-15 18:04:02",2022-01-15,0,0,0,0,0,0,0,0,0,0,107838,1443,1340360,517,45,69075,2624569,1044743,440805,2987048,NA,0,37320,NA
"MB","2022-02-15 18:04:02",2022-01-16,0,0,0,0,0,0,0,0,0,0,107838,1443,1340360,517,45,69075,2624569,1044743,440805,2987048,NA,0,37320,NA
"MB","2022-02-15 18:04:02",2022-01-17,2755,20,8950,84,2,94,28243,1869,23666,0,110593,1463,1349310,601,47,69169,2652812,1046612,464471,2987048,NA,2641,39961,0.307821229050279
"MB","2022-02-15 18:04:02",2022-01-18,839,3,2628,19,1,-8,9462,602,8253,0,111432,1466,1351938,620,48,69161,2662274,1047214,472724,2987048,NA,844,40805,0.319254185692542
"MB","2022-02-15 18:04:02",2022-01-19,914,12,3092,11,2,-1,10353,697,8826,0,112346,1478,1355030,631,50,69160,2672627,1047911,481550,2987048,NA,903,41708,0.295601552393273
"MB","2022-02-15 18:04:02",2022-01-20,850,7,2450,34,0,6809,8531,913,6739,0,113196,1485,1357480,665,50,75969,2681158,1048824,488289,2987048,NA,-5966,35742,0.346938775510204
"MB","2022-02-15 18:04:02",2022-01-21,825,7,2763,-1,0,-15,7244,1129,5345,0,114021,1492,1360243,664,50,75954,2688402,1049953,493634,2987048,NA,833,36575,0.298588490770901
"MB","2022-02-15 18:04:02",2022-01-22,0,0,0,0,0,0,0,0,0,0,114021,1492,1360243,664,50,75954,2688402,1049953,493634,2987048,NA,0,36575,NA
"MB","2022-02-15 18:04:02",2022-01-23,0,0,0,0,0,0,0,0,0,0,114021,1492,1360243,664,50,75954,2688402,1049953,493634,2987048,NA,0,36575,NA
"MB","2022-02-15 18:04:02",2022-01-24,2112,23,6344,52,-1,-27,19889,4399,13867,0,116133,1515,1366587,716,49,75927,2708291,1054352,507501,2987048,NA,2116,38691,0.332912988650694
"MB","2022-02-15 18:04:02",2022-01-25,637,6,2036,13,0,26,5239,1192,3453,0,116770,1521,1368623,729,49,75953,2713530,1055544,510954,2987048,NA,605,39296,0.31286836935167
"MB","2022-02-15 18:04:02",2022-01-26,625,3,2207,-9,0,-15,5917,1384,3877,0,117395,1524,1370830,720,49,75938,2719447,1056928,514831,2987048,NA,637,39933,0.283189850475759
"MB","2022-02-15 18:04:02",2022-01-27,576,14,1803,-9,2,11544,5983,1685,3696,0,117971,1538,1372633,711,51,87482,2725430,1058613,518527,2987048,NA,-10982,28951,0.319467554076539
"MB","2022-02-15 18:04:02",2022-01-28,891,5,2238,4,1,117,6744,1749,4296,0,118862,1543,1374871,715,52,87599,2732174,1060362,522823,2987048,NA,769,29720,0.398123324396783
"MB","2022-02-15 18:04:02",2022-01-29,0,0,0,0,0,0,0,0,0,0,118862,1543,1374871,715,52,87599,2732174,1060362,522823,2987048,NA,0,29720,NA
"MB","2022-02-15 18:04:02",2022-01-30,0,0,0,0,0,0,0,0,0,0,118862,1543,1374871,715,52,87599,2732174,1060362,522823,2987048,NA,0,29720,NA
"MB","2022-02-15 18:04:02",2022-01-31,1782,19,5831,20,4,-52,14438,4315,8838,0,120644,1562,1380702,735,56,87547,2746612,1064677,531661,2987048,NA,1815,31535,0.305607957468702
"MB","2022-02-15 18:04:02",2022-02-01,487,7,1723,2,-2,2,3812,964,2427,0,121131,1569,1382425,737,54,87549,2750424,1065641,534088,2987048,NA,478,32013,0.282646546720836
"MB","2022-02-15 18:04:02",2022-02-02,524,7,1950,7,0,-17,3922,1175,2351,0,121655,1576,1384375,744,54,87532,2754346,1066816,536439,2987048,0,534,32547,0.268717948717949
"MB","2022-02-15 18:04:02",2022-02-03,357,7,1495,-8,0,16110,5297,1462,3389,0,122012,1583,1385870,736,54,103642,2759643,1068278,539828,2987048,0,-15760,16787,0.238795986622074
"MB","2022-02-15 18:04:02",2022-02-04,620,2,2231,-29,-2,-18,5159,1580,3037,0,122632,1585,1388101,707,52,103624,2764802,1069858,542865,2987048,0,636,17423,0.277902285970417
"MB","2022-02-15 18:04:02",2022-02-05,0,0,0,0,0,0,0,0,0,0,122632,1585,1388101,707,52,103624,2764802,1069858,542865,2987048,0,0,17423,NA
"MB","2022-02-15 18:04:02",2022-02-06,0,0,0,0,0,0,0,0,0,0,122632,1585,1388101,707,52,103624,2764802,1069858,542865,2987048,0,0,17423,NA
"MB","2022-02-15 18:04:02",2022-02-07,1107,15,4611,-5,-5,-29,13615,4552,8081,0,123739,1600,1392712,702,47,103595,2778417,1074410,550946,2987048,0,1121,18544,0.240078074170462
"MB","2022-02-15 18:04:02",2022-02-08,409,2,1599,-5,-7,-9,2108,679,1225,0,124148,1602,1394311,697,40,103586,2780525,1075089,552171,2987048,0,416,18960,0.255784865540963
"MB","2022-02-15 18:04:02",2022-02-09,467,11,1835,-17,3,-4,6587,2391,3508,0,124615,1613,1396146,680,43,103582,2787112,1077480,555679,2987048,0,460,19420,0.254495912806539
"MB","2022-02-15 18:04:02",2022-02-10,565,3,1606,-19,-1,6863,4401,1950,1898,0,125180,1616,1397752,661,42,110445,2791513,1079430,557577,2987048,0,-6301,13119,0.351805728518057
"MB","2022-02-15 18:04:02",2022-02-11,664,3,1752,-5,-1,-13,4279,1787,1985,0,125844,1619,1399504,656,41,110432,2795792,1081217,559562,2987048,0,674,13793,0.378995433789954
"MB","2022-02-15 18:04:02",2022-02-12,0,0,0,0,0,0,0,0,0,0,125844,1619,1399504,656,41,110432,2795792,1081217,559562,2987048,0,0,13793,NA
"MB","2022-02-15 18:04:02",2022-02-13,0,0,0,0,0,0,0,0,0,0,125844,1619,1399504,656,41,110432,2795792,1081217,559562,2987048,0,0,13793,NA
"MB","2022-02-15 18:04:02",2022-02-14,1166,18,3666,-23,-1,3,8817,3558,4589,0,127010,1637,1403170,633,40,110435,2804609,1084775,564151,2987048,0,1145,14938,0.318057828696127
"MB","2022-02-15 18:04:02",2022-02-15,384,0,1452,-19,-2,-5,0,0,0,0,127394,1637,1404622,614,38,110430,2804609,1084775,564151,2987048,0,389,15327,0.264462809917355
